date,product_id,product_name,sales,promo
8/20/2024,P1,T-Shirt,38,1
8/21/2024,P1,T-Shirt,39,1
8/22/2024,P1,T-Shirt,39,1
8/23/2024,P1,T-Shirt,35,1
8/24/2024,P1,T-Shirt,38,1
8/25/2024,P1,T-Shirt,42,1
8/26/2024,P1,T-Shirt,38,1
8/27/2024,P1,T-Shirt,37,1
8/28/2024,P1,T-Shirt,38,1
8/29/2024,P1,T-Shirt,39,1
8/30/2024,P1,T-Shirt,39,1
8/31/2024,P1,T-Shirt,40,1
9/1/2024,P1,T-Shirt,27,1
9/2/2024,P1,T-Shirt,28,1
9/3/2024,P1,T-Shirt,27,1
9/4/2024,P1,T-Shirt,29,1
9/5/2024,P1,T-Shirt,28,1
9/6/2024,P1,T-Shirt,24,1
9/7/2024,P1,T-Shirt,29,1
9/8/2024,P1,T-Shirt,29,1
9/9/2024,P1,T-Shirt,35,1
9/10/2024,P1,T-Shirt,34,1
9/11/2024,P1,T-Shirt,30,1
9/12/2024,P1,T-Shirt,28,1
9/13/2024,P1,T-Shirt,26,1
9/14/2024,P1,T-Shirt,28,1
9/15/2024,P1,T-Shirt,25,1
9/16/2024,P1,T-Shirt,31,1
9/17/2024,P1,T-Shirt,22,1
9/18/2024,P1,T-Shirt,30,1
9/19/2024,P1,T-Shirt,36,1
9/20/2024,P1,T-Shirt,51,1.6
9/21/2024,P1,T-Shirt,25,1
9/22/2024,P1,T-Shirt,24,1
9/23/2024,P1,T-Shirt,32,1
9/24/2024,P1,T-Shirt,30,1
9/25/2024,P1,T-Shirt,28,1
9/26/2024,P1,T-Shirt,30,1
9/27/2024,P1,T-Shirt,25,1
9/28/2024,P1,T-Shirt,30,1
9/29/2024,P1,T-Shirt,25,1
9/30/2024,P1,T-Shirt,30,1
10/1/2024,P1,T-Shirt,21,1
10/2/2024,P1,T-Shirt,22,1
10/3/2024,P1,T-Shirt,23,1
10/4/2024,P1,T-Shirt,28,1
10/5/2024,P1,T-Shirt,23,1
10/6/2024,P1,T-Shirt,25,1
10/7/2024,P1,T-Shirt,23,1
10/8/2024,P1,T-Shirt,21,1
10/9/2024,P1,T-Shirt,34,1.6
10/10/2024,P1,T-Shirt,21,1
10/11/2024,P1,T-Shirt,24,1
10/12/2024,P1,T-Shirt,26,1
10/13/2024,P1,T-Shirt,27,1
10/14/2024,P1,T-Shirt,21,1
10/15/2024,P1,T-Shirt,24,1
10/16/2024,P1,T-Shirt,20,1
10/17/2024,P1,T-Shirt,26,1
10/18/2024,P1,T-Shirt,20,1
10/19/2024,P1,T-Shirt,26,1
10/20/2024,P1,T-Shirt,24,1
10/21/2024,P1,T-Shirt,20,1
10/22/2024,P1,T-Shirt,25,1
10/23/2024,P1,T-Shirt,21,1
10/24/2024,P1,T-Shirt,31,1
10/25/2024,P1,T-Shirt,21,1
10/26/2024,P1,T-Shirt,22,1
10/27/2024,P1,T-Shirt,14,1
10/28/2024,P1,T-Shirt,23,1
10/29/2024,P1,T-Shirt,18,1
10/30/2024,P1,T-Shirt,25,1
10/31/2024,P1,T-Shirt,32,1.6
11/1/2024,P1,T-Shirt,26,1
11/2/2024,P1,T-Shirt,22,1
11/3/2024,P1,T-Shirt,24,1
11/4/2024,P1,T-Shirt,23,1
11/5/2024,P1,T-Shirt,27,1
11/6/2024,P1,T-Shirt,16,1
11/7/2024,P1,T-Shirt,20,1
11/8/2024,P1,T-Shirt,23,1
11/9/2024,P1,T-Shirt,17,1
11/10/2024,P1,T-Shirt,26,1
11/11/2024,P1,T-Shirt,24,1
11/12/2024,P1,T-Shirt,21,1
11/13/2024,P1,T-Shirt,23,1
11/14/2024,P1,T-Shirt,15,1
11/15/2024,P1,T-Shirt,20,1
11/16/2024,P1,T-Shirt,15,1
11/17/2024,P1,T-Shirt,34,1.6
11/18/2024,P1,T-Shirt,16,1
11/19/2024,P1,T-Shirt,21,1
11/20/2024,P1,T-Shirt,14,1
11/21/2024,P1,T-Shirt,22,1
11/22/2024,P1,T-Shirt,25,1
11/23/2024,P1,T-Shirt,15,1
11/24/2024,P1,T-Shirt,23,1
11/25/2024,P1,T-Shirt,25,1
11/26/2024,P1,T-Shirt,27,1
11/27/2024,P1,T-Shirt,19,1
11/28/2024,P1,T-Shirt,20,1
11/29/2024,P1,T-Shirt,25,1
11/30/2024,P1,T-Shirt,19,1
12/1/2024,P1,T-Shirt,26,1
12/2/2024,P1,T-Shirt,20,1
12/3/2024,P1,T-Shirt,26,1
12/4/2024,P1,T-Shirt,20,1
12/5/2024,P1,T-Shirt,28,1
12/6/2024,P1,T-Shirt,26,1
12/7/2024,P1,T-Shirt,22,1
12/8/2024,P1,T-Shirt,27,1
12/9/2024,P1,T-Shirt,22,1
12/10/2024,P1,T-Shirt,23,1
12/11/2024,P1,T-Shirt,25,1
12/12/2024,P1,T-Shirt,24,1
12/13/2024,P1,T-Shirt,25,1
12/14/2024,P1,T-Shirt,23,1
12/15/2024,P1,T-Shirt,21,1
12/16/2024,P1,T-Shirt,23,1
12/17/2024,P1,T-Shirt,24,1
12/18/2024,P1,T-Shirt,25,1
12/19/2024,P1,T-Shirt,21,1
12/20/2024,P1,T-Shirt,23,1
12/21/2024,P1,T-Shirt,25,1
12/22/2024,P1,T-Shirt,31,1
12/23/2024,P1,T-Shirt,21,1
12/24/2024,P1,T-Shirt,22,1
12/25/2024,P1,T-Shirt,18,1
12/26/2024,P1,T-Shirt,21,1
12/27/2024,P1,T-Shirt,23,1
12/28/2024,P1,T-Shirt,22,1
12/29/2024,P1,T-Shirt,19,1
12/30/2024,P1,T-Shirt,21,1
12/31/2024,P1,T-Shirt,19,1
1/1/2021,P2,Jacket,37,1
1/2/2021,P2,Jacket,32,1
1/3/2021,P2,Jacket,34,1
1/4/2021,P2,Jacket,37,1
1/5/2021,P2,Jacket,28,1
1/6/2021,P2,Jacket,33,1
1/7/2021,P2,Jacket,31,1
1/8/2021,P2,Jacket,26,1
1/9/2021,P2,Jacket,33,1
1/10/2021,P2,Jacket,30,1
1/11/2021,P2,Jacket,37,1
1/12/2021,P2,Jacket,29,1
1/13/2021,P2,Jacket,31,1
1/14/2021,P2,Jacket,37,1
1/15/2021,P2,Jacket,31,1
1/16/2021,P2,Jacket,30,1
1/17/2021,P2,Jacket,36,1
1/18/2021,P2,Jacket,37,1
1/19/2021,P2,Jacket,27,1
1/20/2021,P2,Jacket,35,1
1/21/2021,P2,Jacket,35,1
1/22/2021,P2,Jacket,32,1
1/23/2021,P2,Jacket,29,1
1/24/2021,P2,Jacket,37,1
1/25/2021,P2,Jacket,26,1
1/26/2021,P2,Jacket,30,1
1/27/2021,P2,Jacket,35,1
1/28/2021,P2,Jacket,27,1
1/29/2021,P2,Jacket,32,1
1/30/2021,P2,Jacket,32,1
1/31/2021,P2,Jacket,36,1
2/1/2021,P2,Jacket,36,1
2/2/2021,P2,Jacket,37,1
2/3/2021,P2,Jacket,29,1
2/4/2021,P2,Jacket,33,1
2/5/2021,P2,Jacket,36,1
2/6/2021,P2,Jacket,38,1
2/7/2021,P2,Jacket,30,1
2/8/2021,P2,Jacket,33,1
2/9/2021,P2,Jacket,40,1
2/10/2021,P2,Jacket,32,1
2/11/2021,P2,Jacket,36,1
2/12/2021,P2,Jacket,37,1
2/13/2021,P2,Jacket,36,1
2/14/2021,P2,Jacket,58,1.6
2/15/2021,P2,Jacket,29,1
2/16/2021,P2,Jacket,36,1
2/17/2021,P2,Jacket,34,1
2/18/2021,P2,Jacket,34,1
2/19/2021,P2,Jacket,35,1
2/20/2021,P2,Jacket,36,1
2/21/2021,P2,Jacket,34,1
2/22/2021,P2,Jacket,34,1
2/23/2021,P2,Jacket,29,1
2/24/2021,P2,Jacket,30,1
2/25/2021,P2,Jacket,37,1
2/26/2021,P2,Jacket,38,1
2/27/2021,P2,Jacket,37,1
2/28/2021,P2,Jacket,35,1
3/1/2021,P2,Jacket,35,1
3/2/2021,P2,Jacket,35,1
3/3/2021,P2,Jacket,34,1
3/4/2021,P2,Jacket,31,1
3/5/2021,P2,Jacket,33,1
3/6/2021,P2,Jacket,31,1
3/7/2021,P2,Jacket,31,1
3/8/2021,P2,Jacket,33,1
3/9/2021,P2,Jacket,35,1
3/10/2021,P2,Jacket,32,1
3/11/2021,P2,Jacket,27,1
3/12/2021,P2,Jacket,37,1
3/13/2021,P2,Jacket,30,1
3/14/2021,P2,Jacket,27,1
3/15/2021,P2,Jacket,31,1
3/16/2021,P2,Jacket,33,1
3/17/2021,P2,Jacket,34,1
3/18/2021,P2,Jacket,31,1
3/19/2021,P2,Jacket,29,1
3/20/2021,P2,Jacket,31,1
3/21/2021,P2,Jacket,31,1
3/22/2021,P2,Jacket,33,1
3/23/2021,P2,Jacket,31,1
3/24/2021,P2,Jacket,38,1
3/25/2021,P2,Jacket,34,1
3/26/2021,P2,Jacket,29,1
3/27/2021,P2,Jacket,29,1
3/28/2021,P2,Jacket,29,1
3/29/2021,P2,Jacket,32,1
3/30/2021,P2,Jacket,31,1
3/31/2021,P2,Jacket,28,1
4/1/2021,P2,Jacket,19,1
4/2/2021,P2,Jacket,24,1
4/3/2021,P2,Jacket,27,1
4/4/2021,P2,Jacket,22,1
4/5/2021,P2,Jacket,24,1
4/6/2021,P2,Jacket,29,1
4/7/2021,P2,Jacket,18,1
4/8/2021,P2,Jacket,24,1
4/9/2021,P2,Jacket,24,1
4/10/2021,P2,Jacket,21,1
4/11/2021,P2,Jacket,21,1
4/12/2021,P2,Jacket,28,1
4/13/2021,P2,Jacket,30,1
4/14/2021,P2,Jacket,23,1
4/15/2021,P2,Jacket,28,1
4/16/2021,P2,Jacket,41,1.6
4/17/2021,P2,Jacket,25,1
4/18/2021,P2,Jacket,30,1
4/19/2021,P2,Jacket,23,1
4/20/2021,P2,Jacket,24,1
4/21/2021,P2,Jacket,22,1
4/22/2021,P2,Jacket,22,1
4/23/2021,P2,Jacket,27,1
4/24/2021,P2,Jacket,30,1
4/25/2021,P2,Jacket,26,1
4/26/2021,P2,Jacket,33,1.6
4/27/2021,P2,Jacket,31,1
4/28/2021,P2,Jacket,28,1
4/29/2021,P2,Jacket,29,1
4/30/2021,P2,Jacket,26,1
5/1/2021,P2,Jacket,18,1
5/2/2021,P2,Jacket,20,1
5/3/2021,P2,Jacket,24,1
5/4/2021,P2,Jacket,19,1
5/5/2021,P2,Jacket,23,1
5/6/2021,P2,Jacket,17,1
5/7/2021,P2,Jacket,23,1
5/8/2021,P2,Jacket,20,1
5/9/2021,P2,Jacket,19,1
5/10/2021,P2,Jacket,20,1
5/11/2021,P2,Jacket,22,1
5/12/2021,P2,Jacket,24,1
5/13/2021,P2,Jacket,18,1
5/14/2021,P2,Jacket,19,1
5/15/2021,P2,Jacket,22,1
5/16/2021,P2,Jacket,27,1
5/17/2021,P2,Jacket,27,1
5/18/2021,P2,Jacket,24,1
5/19/2021,P2,Jacket,25,1
5/20/2021,P2,Jacket,17,1
5/21/2021,P2,Jacket,17,1
5/22/2021,P2,Jacket,17,1
5/23/2021,P2,Jacket,17,1
5/24/2021,P2,Jacket,22,1
5/25/2021,P2,Jacket,20,1
5/26/2021,P2,Jacket,22,1
5/27/2021,P2,Jacket,24,1
5/28/2021,P2,Jacket,21,1
5/29/2021,P2,Jacket,20,1
5/30/2021,P2,Jacket,26,1
5/31/2021,P2,Jacket,19,1
6/1/2021,P2,Jacket,14,1
6/2/2021,P2,Jacket,20,1
6/3/2021,P2,Jacket,17,1
6/4/2021,P2,Jacket,19,1
6/5/2021,P2,Jacket,16,1
6/6/2021,P2,Jacket,20,1
6/7/2021,P2,Jacket,18,1
6/8/2021,P2,Jacket,18,1
6/9/2021,P2,Jacket,21,1
6/10/2021,P2,Jacket,23,1
6/11/2021,P2,Jacket,24,1
6/12/2021,P2,Jacket,21,1
6/13/2021,P2,Jacket,19,1
6/14/2021,P2,Jacket,19,1
6/15/2021,P2,Jacket,21,1
6/16/2021,P2,Jacket,16,1
6/17/2021,P2,Jacket,16,1
6/18/2021,P2,Jacket,13,1
6/19/2021,P2,Jacket,22,1
6/20/2021,P2,Jacket,23,1
6/21/2021,P2,Jacket,21,1
6/22/2021,P2,Jacket,14,1
6/23/2021,P2,Jacket,20,1
6/24/2021,P2,Jacket,17,1
6/25/2021,P2,Jacket,19,1
6/26/2021,P2,Jacket,24,1
6/27/2021,P2,Jacket,16,1
6/28/2021,P2,Jacket,21,1
6/29/2021,P2,Jacket,18,1
6/30/2021,P2,Jacket,19,1
7/1/2021,P2,Jacket,14,1
7/2/2021,P2,Jacket,17,1
7/3/2021,P2,Jacket,15,1
7/4/2021,P2,Jacket,21,1
7/5/2021,P2,Jacket,19,1
7/6/2021,P2,Jacket,20,1
7/7/2021,P2,Jacket,16,1
7/8/2021,P2,Jacket,17,1
7/9/2021,P2,Jacket,21,1
7/10/2021,P2,Jacket,18,1
7/11/2021,P2,Jacket,17,1
7/12/2021,P2,Jacket,21,1
7/13/2021,P2,Jacket,16,1
7/14/2021,P2,Jacket,17,1
7/15/2021,P2,Jacket,18,1
7/16/2021,P2,Jacket,20,1
7/17/2021,P2,Jacket,18,1
7/18/2021,P2,Jacket,14,1
7/19/2021,P2,Jacket,20,1
7/20/2021,P2,Jacket,22,1
7/21/2021,P2,Jacket,17,1
7/22/2021,P2,Jacket,18,1
7/23/2021,P2,Jacket,26,1.6
7/24/2021,P2,Jacket,19,1
7/25/2021,P2,Jacket,16,1
7/26/2021,P2,Jacket,23,1
7/27/2021,P2,Jacket,17,1
7/28/2021,P2,Jacket,17,1
7/29/2021,P2,Jacket,17,1
7/30/2021,P2,Jacket,16,1
7/31/2021,P2,Jacket,19,1
8/1/2021,P2,Jacket,17,1
8/2/2021,P2,Jacket,21,1
8/3/2021,P2,Jacket,19,1
8/4/2021,P2,Jacket,20,1
8/5/2021,P2,Jacket,20,1
8/6/2021,P2,Jacket,22,1
8/7/2021,P2,Jacket,17,1
8/8/2021,P2,Jacket,16,1
8/9/2021,P2,Jacket,17,1
8/10/2021,P2,Jacket,13,1
8/11/2021,P2,Jacket,18,1
8/12/2021,P2,Jacket,19,1
8/13/2021,P2,Jacket,16,1
8/14/2021,P2,Jacket,17,1
8/15/2021,P2,Jacket,19,1
8/16/2021,P2,Jacket,19,1
8/17/2021,P2,Jacket,17,1
8/18/2021,P2,Jacket,14,1
8/19/2021,P2,Jacket,19,1
8/20/2021,P2,Jacket,20,1
8/21/2021,P2,Jacket,20,1
8/22/2021,P2,Jacket,18,1
8/23/2021,P2,Jacket,16,1
8/24/2021,P2,Jacket,15,1
8/25/2021,P2,Jacket,16,1
8/26/2021,P2,Jacket,20,1
8/27/2021,P2,Jacket,17,1
8/28/2021,P2,Jacket,18,1
8/29/2021,P2,Jacket,13,1
8/30/2021,P2,Jacket,21,1
8/31/2021,P2,Jacket,22,1
9/1/2021,P2,Jacket,16,1
9/2/2021,P2,Jacket,12,1
9/3/2021,P2,Jacket,23,1
9/4/2021,P2,Jacket,17,1
9/5/2021,P2,Jacket,15,1
9/6/2021,P2,Jacket,16,1
9/7/2021,P2,Jacket,17,1
9/8/2021,P2,Jacket,16,1
9/9/2021,P2,Jacket,17,1
9/10/2021,P2,Jacket,16,1
9/11/2021,P2,Jacket,21,1
9/12/2021,P2,Jacket,17,1
9/13/2021,P2,Jacket,13,1
9/14/2021,P2,Jacket,15,1
9/15/2021,P2,Jacket,17,1
9/16/2021,P2,Jacket,18,1
9/17/2021,P2,Jacket,21,1
9/18/2021,P2,Jacket,18,1
9/19/2021,P2,Jacket,30,1.6
9/20/2021,P2,Jacket,17,1
9/21/2021,P2,Jacket,19,1
9/22/2021,P2,Jacket,13,1
9/23/2021,P2,Jacket,19,1
9/24/2021,P2,Jacket,17,1
9/25/2021,P2,Jacket,21,1
9/26/2021,P2,Jacket,21,1
9/27/2021,P2,Jacket,19,1
9/28/2021,P2,Jacket,17,1
9/29/2021,P2,Jacket,17,1
9/30/2021,P2,Jacket,15,1
10/1/2021,P2,Jacket,23,1
10/2/2021,P2,Jacket,19,1
10/3/2021,P2,Jacket,23,1
10/4/2021,P2,Jacket,26,1
10/5/2021,P2,Jacket,22,1
10/6/2021,P2,Jacket,24,1
10/7/2021,P2,Jacket,25,1
10/8/2021,P2,Jacket,26,1
10/9/2021,P2,Jacket,22,1
10/10/2021,P2,Jacket,21,1
10/11/2021,P2,Jacket,20,1
10/12/2021,P2,Jacket,21,1
10/13/2021,P2,Jacket,22,1
10/14/2021,P2,Jacket,33,1.6
10/15/2021,P2,Jacket,21,1
10/16/2021,P2,Jacket,27,1
10/17/2021,P2,Jacket,26,1
10/18/2021,P2,Jacket,32,1.6
10/19/2021,P2,Jacket,31,1
10/20/2021,P2,Jacket,27,1
10/21/2021,P2,Jacket,19,1
10/22/2021,P2,Jacket,24,1
10/23/2021,P2,Jacket,22,1
10/24/2021,P2,Jacket,22,1
10/25/2021,P2,Jacket,19,1
10/26/2021,P2,Jacket,26,1
10/27/2021,P2,Jacket,26,1
10/28/2021,P2,Jacket,25,1
10/29/2021,P2,Jacket,29,1
10/30/2021,P2,Jacket,23,1
10/31/2021,P2,Jacket,21,1
11/1/2021,P2,Jacket,28,1
11/2/2021,P2,Jacket,28,1
11/3/2021,P2,Jacket,34,1
11/4/2021,P2,Jacket,32,1
11/5/2021,P2,Jacket,29,1
11/6/2021,P2,Jacket,29,1
11/7/2021,P2,Jacket,33,1
11/8/2021,P2,Jacket,27,1
11/9/2021,P2,Jacket,27,1
11/10/2021,P2,Jacket,33,1
11/11/2021,P2,Jacket,32,1
11/12/2021,P2,Jacket,28,1
11/13/2021,P2,Jacket,31,1
11/14/2021,P2,Jacket,28,1
11/15/2021,P2,Jacket,31,1
11/16/2021,P2,Jacket,30,1
11/17/2021,P2,Jacket,29,1
11/18/2021,P2,Jacket,29,1
11/19/2021,P2,Jacket,27,1
11/20/2021,P2,Jacket,29,1
11/21/2021,P2,Jacket,35,1
11/22/2021,P2,Jacket,31,1
11/23/2021,P2,Jacket,37,1
11/24/2021,P2,Jacket,26,1
11/25/2021,P2,Jacket,29,1
11/26/2021,P2,Jacket,32,1
11/27/2021,P2,Jacket,38,1
11/28/2021,P2,Jacket,26,1
11/29/2021,P2,Jacket,30,1
11/30/2021,P2,Jacket,32,1
12/1/2021,P2,Jacket,38,1
12/2/2021,P2,Jacket,33,1
12/3/2021,P2,Jacket,33,1
12/4/2021,P2,Jacket,31,1
12/5/2021,P2,Jacket,54,1.6
12/6/2021,P2,Jacket,34,1
12/7/2021,P2,Jacket,35,1
12/8/2021,P2,Jacket,36,1
12/9/2021,P2,Jacket,30,1
12/10/2021,P2,Jacket,32,1
12/11/2021,P2,Jacket,35,1
12/12/2021,P2,Jacket,29,1
12/13/2021,P2,Jacket,39,1
12/14/2021,P2,Jacket,38,1
12/15/2021,P2,Jacket,36,1
12/16/2021,P2,Jacket,36,1
12/17/2021,P2,Jacket,38,1
12/18/2021,P2,Jacket,38,1
12/19/2021,P2,Jacket,36,1
12/20/2021,P2,Jacket,31,1
12/21/2021,P2,Jacket,35,1
12/22/2021,P2,Jacket,38,1
12/23/2021,P2,Jacket,35,1
12/24/2021,P2,Jacket,37,1
12/25/2021,P2,Jacket,36,1
12/26/2021,P2,Jacket,37,1
12/27/2021,P2,Jacket,33,1
12/28/2021,P2,Jacket,37,1
12/29/2021,P2,Jacket,32,1
12/30/2021,P2,Jacket,32,1
12/31/2021,P2,Jacket,33,1
1/1/2022,P2,Jacket,35,1
1/2/2022,P2,Jacket,34,1
1/3/2022,P2,Jacket,33,1
1/4/2022,P2,Jacket,32,1
1/5/2022,P2,Jacket,27,1
1/6/2022,P2,Jacket,33,1
1/7/2022,P2,Jacket,30,1
1/8/2022,P2,Jacket,30,1
1/9/2022,P2,Jacket,54,1.6
1/10/2022,P2,Jacket,27,1
1/11/2022,P2,Jacket,37,1
1/12/2022,P2,Jacket,33,1
1/13/2022,P2,Jacket,31,1
1/14/2022,P2,Jacket,26,1
1/15/2022,P2,Jacket,30,1
1/16/2022,P2,Jacket,32,1
1/17/2022,P2,Jacket,27,1
1/18/2022,P2,Jacket,32,1
1/19/2022,P2,Jacket,36,1
1/20/2022,P2,Jacket,33,1
1/21/2022,P2,Jacket,37,1
1/22/2022,P2,Jacket,30,1
1/23/2022,P2,Jacket,28,1
1/24/2022,P2,Jacket,34,1
1/25/2022,P2,Jacket,35,1
1/26/2022,P2,Jacket,36,1
1/27/2022,P2,Jacket,37,1
1/28/2022,P2,Jacket,33,1
1/29/2022,P2,Jacket,36,1
1/30/2022,P2,Jacket,41,1
1/31/2022,P2,Jacket,35,1
2/1/2022,P2,Jacket,32,1
2/2/2022,P2,Jacket,34,1
2/3/2022,P2,Jacket,36,1
2/4/2022,P2,Jacket,36,1
2/5/2022,P2,Jacket,34,1
2/6/2022,P2,Jacket,39,1
2/7/2022,P2,Jacket,30,1
2/8/2022,P2,Jacket,35,1
2/9/2022,P2,Jacket,36,1
2/10/2022,P2,Jacket,32,1
2/11/2022,P2,Jacket,38,1
2/12/2022,P2,Jacket,36,1
2/13/2022,P2,Jacket,35,1
2/14/2022,P2,Jacket,36,1
2/15/2022,P2,Jacket,35,1
2/16/2022,P2,Jacket,37,1
2/17/2022,P2,Jacket,28,1
2/18/2022,P2,Jacket,29,1
2/19/2022,P2,Jacket,37,1
2/20/2022,P2,Jacket,35,1
2/21/2022,P2,Jacket,32,1
2/22/2022,P2,Jacket,35,1
2/23/2022,P2,Jacket,55,1.6
2/24/2022,P2,Jacket,32,1
2/25/2022,P2,Jacket,41,1
2/26/2022,P2,Jacket,39,1
2/27/2022,P2,Jacket,33,1
2/28/2022,P2,Jacket,33,1
3/1/2022,P2,Jacket,29,1
3/2/2022,P2,Jacket,30,1
3/3/2022,P2,Jacket,33,1
3/4/2022,P2,Jacket,31,1
3/5/2022,P2,Jacket,30,1
3/6/2022,P2,Jacket,31,1
3/7/2022,P2,Jacket,30,1
3/8/2022,P2,Jacket,28,1
3/9/2022,P2,Jacket,28,1
3/10/2022,P2,Jacket,28,1
3/11/2022,P2,Jacket,32,1
3/12/2022,P2,Jacket,34,1
3/13/2022,P2,Jacket,31,1
3/14/2022,P2,Jacket,25,1
3/15/2022,P2,Jacket,32,1
3/16/2022,P2,Jacket,29,1
3/17/2022,P2,Jacket,28,1
3/18/2022,P2,Jacket,27,1
3/19/2022,P2,Jacket,28,1
3/20/2022,P2,Jacket,28,1
3/21/2022,P2,Jacket,26,1
3/22/2022,P2,Jacket,23,1
3/23/2022,P2,Jacket,28,1
3/24/2022,P2,Jacket,51,1.6
3/25/2022,P2,Jacket,35,1
3/26/2022,P2,Jacket,25,1
3/27/2022,P2,Jacket,34,1
3/28/2022,P2,Jacket,30,1
3/29/2022,P2,Jacket,27,1
3/30/2022,P2,Jacket,30,1
3/31/2022,P2,Jacket,32,1
4/1/2022,P2,Jacket,26,1
4/2/2022,P2,Jacket,20,1
4/3/2022,P2,Jacket,25,1
4/4/2022,P2,Jacket,28,1
4/5/2022,P2,Jacket,42,1.6
4/6/2022,P2,Jacket,24,1
4/7/2022,P2,Jacket,25,1
4/8/2022,P2,Jacket,24,1
4/9/2022,P2,Jacket,27,1
4/10/2022,P2,Jacket,27,1
4/11/2022,P2,Jacket,19,1
4/12/2022,P2,Jacket,28,1
4/13/2022,P2,Jacket,42,1.6
4/14/2022,P2,Jacket,24,1
4/15/2022,P2,Jacket,29,1
4/16/2022,P2,Jacket,24,1
4/17/2022,P2,Jacket,23,1
4/18/2022,P2,Jacket,24,1
4/19/2022,P2,Jacket,41,1.6
4/20/2022,P2,Jacket,24,1
4/21/2022,P2,Jacket,24,1
4/22/2022,P2,Jacket,23,1
4/23/2022,P2,Jacket,27,1
4/24/2022,P2,Jacket,27,1
4/25/2022,P2,Jacket,20,1
4/26/2022,P2,Jacket,24,1
4/27/2022,P2,Jacket,28,1
4/28/2022,P2,Jacket,25,1
4/29/2022,P2,Jacket,28,1
4/30/2022,P2,Jacket,29,1
5/1/2022,P2,Jacket,23,1
5/2/2022,P2,Jacket,23,1
5/3/2022,P2,Jacket,19,1
5/4/2022,P2,Jacket,18,1
5/5/2022,P2,Jacket,20,1
5/6/2022,P2,Jacket,19,1
5/7/2022,P2,Jacket,23,1
5/8/2022,P2,Jacket,25,1
5/9/2022,P2,Jacket,22,1
5/10/2022,P2,Jacket,20,1
5/11/2022,P2,Jacket,16,1
5/12/2022,P2,Jacket,22,1
5/13/2022,P2,Jacket,23,1
5/14/2022,P2,Jacket,18,1
5/15/2022,P2,Jacket,23,1
5/16/2022,P2,Jacket,21,1
5/17/2022,P2,Jacket,27,1
5/18/2022,P2,Jacket,19,1
5/19/2022,P2,Jacket,18,1
5/20/2022,P2,Jacket,22,1
5/21/2022,P2,Jacket,18,1
5/22/2022,P2,Jacket,20,1
5/23/2022,P2,Jacket,21,1
5/24/2022,P2,Jacket,22,1
5/25/2022,P2,Jacket,23,1
5/26/2022,P2,Jacket,26,1
5/27/2022,P2,Jacket,15,1
5/28/2022,P2,Jacket,26,1
5/29/2022,P2,Jacket,16,1
5/30/2022,P2,Jacket,17,1
5/31/2022,P2,Jacket,22,1
6/1/2022,P2,Jacket,19,1
6/2/2022,P2,Jacket,15,1
6/3/2022,P2,Jacket,20,1
6/4/2022,P2,Jacket,18,1
6/5/2022,P2,Jacket,13,1
6/6/2022,P2,Jacket,22,1
6/7/2022,P2,Jacket,16,1
6/8/2022,P2,Jacket,15,1
6/9/2022,P2,Jacket,18,1
6/10/2022,P2,Jacket,15,1
6/11/2022,P2,Jacket,20,1
6/12/2022,P2,Jacket,18,1
6/13/2022,P2,Jacket,19,1
6/14/2022,P2,Jacket,16,1
6/15/2022,P2,Jacket,19,1
6/16/2022,P2,Jacket,16,1
6/17/2022,P2,Jacket,17,1
6/18/2022,P2,Jacket,18,1
6/19/2022,P2,Jacket,13,1
6/20/2022,P2,Jacket,21,1
6/21/2022,P2,Jacket,14,1
6/22/2022,P2,Jacket,15,1
6/23/2022,P2,Jacket,16,1
6/24/2022,P2,Jacket,20,1
6/25/2022,P2,Jacket,16,1
6/26/2022,P2,Jacket,23,1
6/27/2022,P2,Jacket,23,1
6/28/2022,P2,Jacket,20,1
6/29/2022,P2,Jacket,16,1
6/30/2022,P2,Jacket,17,1
7/1/2022,P2,Jacket,18,1
7/2/2022,P2,Jacket,21,1
7/3/2022,P2,Jacket,17,1
7/4/2022,P2,Jacket,16,1
7/5/2022,P2,Jacket,15,1
7/6/2022,P2,Jacket,21,1
7/7/2022,P2,Jacket,20,1
7/8/2022,P2,Jacket,17,1
7/9/2022,P2,Jacket,17,1
7/10/2022,P2,Jacket,13,1
7/11/2022,P2,Jacket,15,1
7/12/2022,P2,Jacket,24,1
7/13/2022,P2,Jacket,19,1
7/14/2022,P2,Jacket,14,1
7/15/2022,P2,Jacket,14,1
7/16/2022,P2,Jacket,17,1
7/17/2022,P2,Jacket,15,1
7/18/2022,P2,Jacket,18,1
7/19/2022,P2,Jacket,20,1
7/20/2022,P2,Jacket,15,1
7/21/2022,P2,Jacket,17,1
7/22/2022,P2,Jacket,14,1
7/23/2022,P2,Jacket,34,1.6
7/24/2022,P2,Jacket,20,1
7/25/2022,P2,Jacket,20,1
7/26/2022,P2,Jacket,19,1
7/27/2022,P2,Jacket,15,1
7/28/2022,P2,Jacket,19,1
7/29/2022,P2,Jacket,19,1
7/30/2022,P2,Jacket,19,1
7/31/2022,P2,Jacket,16,1
8/1/2022,P2,Jacket,16,1
8/2/2022,P2,Jacket,21,1
8/3/2022,P2,Jacket,17,1
8/4/2022,P2,Jacket,21,1
8/5/2022,P2,Jacket,16,1
8/6/2022,P2,Jacket,16,1
8/7/2022,P2,Jacket,16,1
8/8/2022,P2,Jacket,18,1
